datetime,pm25_avg,pm25_min,pm25_max,pm25_median,coverage_pct,is_pm25_missing,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,boundary_layer_height,wind_u,wind_v,date,weekday,year,month,day,hour,is_weekend,month_sin,month_cos,hour_sin,hour_cos
2025-10-01 16:00:00+00:00,40.87619467841255,40.87619467841255,40.87619467841255,40.87619467841255,100.0,False,24.2,96,0.0,0.36,106,1010.9,65.0,-0.3460542105377948,0.0992294480941196,2025-10-01,2,2025,10,1,16,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2025-10-01 17:00:00+00:00,48.26936340332031,48.26936340332031,48.26936340332031,48.26936340332031,100.0,False,24.1,96,0.0,0.32,18,1010.6,65.0,-0.0988854381999831,-0.3043380852144491,2025-10-01,2,2025,10,1,17,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
2025-10-01 18:00:00+00:00,41.79647212558322,41.79647212558322,41.79647212558322,41.79647212558322,100.0,False,24.6,97,0.0,1.32,101,1009.7,80.0,-1.2957478821509163,0.2518678738970391,2025-10-01,2,2025,10,1,18,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2025-10-01 19:00:00+00:00,40.78575019836426,40.78575019836426,40.78575019836426,40.78575019836426,100.0,False,24.2,98,0.0,0.84,107,1009.5,80.0,-0.8032959950089499,0.2455922319670987,2025-10-01,2,2025,10,1,19,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
2025-10-01 20:00:00+00:00,44.95406962500678,44.95406962500678,44.95406962500678,44.95406962500678,100.0,False,24.1,98,0.0,0.56,100,1009.6,75.0,-0.5514923416868366,0.0972429794934809,2025-10-01,2,2025,10,1,20,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
2025-10-01 21:00:00+00:00,49.1839163462321,49.1839163462321,49.1839163462321,49.1839163462321,100.0,False,23.9,98,0.0,0.57,52,1009.7,55.0,-0.4491661295558315,-0.3509270409356252,2025-10-01,2,2025,10,1,21,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
2025-10-01 22:00:00+00:00,53.00212535858154,53.00212535858154,53.00212535858154,53.00212535858154,100.0,False,23.9,98,0.0,0.85,50,1010.1,75.0,-0.6511377766511313,-0.5463694682335585,2025-10-01,2,2025,10,1,22,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2025-10-01 23:00:00+00:00,68.72562503814699,68.72562503814699,68.72562503814699,68.72562503814699,100.0,False,24.0,98,0.0,0.85,93,1011.0,80.0,-0.8488351045413878,0.0444855628065022,2025-10-01,2,2025,10,1,23,0,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
2025-10-02 00:00:00+00:00,76.9173749923706,76.9173749923706,76.9173749923706,76.9173749923706,100.0,False,25.3,96,0.0,1.12,32,1011.0,135.0,-0.5935095759411896,-0.9498138676951972,2025-10-02,3,2025,10,2,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2025-10-02 01:00:00+00:00,74.80799980163575,74.80799980163575,74.80799980163575,74.80799980163575,100.0,False,27.1,87,0.0,0.81,60,1011.9,270.0,-0.7014805770653953,-0.4050000000000001,2025-10-02,3,2025,10,2,1,0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
2025-10-02 02:00:00+00:00,57.75029188791911,57.75029188791911,57.75029188791911,57.75029188791911,100.0,False,28.7,78,0.0,0.66,81,1012.4,540.0,-0.651874304792791,-0.1032467469265524,2025-10-02,3,2025,10,2,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2025-10-02 03:00:00+00:00,51.21479193369549,51.21479193369549,51.21479193369549,51.21479193369549,100.0,False,29.8,72,0.0,0.73,74,1012.0,700.0,-0.7017210380349728,-0.2012152697464093,2025-10-02,3,2025,10,2,3,0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
2025-10-02 04:00:00+00:00,53.42508354187012,53.42508354187012,53.42508354187012,53.42508354187012,100.0,False,30.5,67,0.0,0.65,58,1011.0,815.0,-0.551231262501677,-0.3444475217515832,2025-10-02,3,2025,10,2,4,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2025-10-02 05:00:00+00:00,53.40154196421304,53.40154196421304,53.40154196421304,53.40154196421304,100.0,False,31.2,63,0.0,0.76,58,1009.7,910.0,-0.6445165530788838,-0.4027386408172357,2025-10-02,3,2025,10,2,5,0,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
2025-10-02 06:00:00+00:00,53.33622776378285,53.33622776378285,53.33622776378285,53.33622776378285,100.0,False,31.4,60,0.0,0.67,27,1008.9,1005.0,-0.3041736348254963,-0.5969743712062066,2025-10-02,3,2025,10,2,6,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2025-10-02 07:00:00+00:00,52.44125022888184,52.44125022888184,52.44125022888184,52.44125022888184,100.0,False,31.6,60,0.0,0.49,24,1007.9,1085.0,-0.1993009551071421,-0.4476372742448744,2025-10-02,3,2025,10,2,7,0,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
2025-10-02 08:00:00+00:00,48.63887538909913,48.63887538909913,48.63887538909913,48.63887538909913,100.0,False,31.5,59,0.0,0.45,90,1007.2,1000.0,-0.45,-2.755455298081545e-17,2025-10-02,3,2025,10,2,8,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2025-10-02 09:00:00+00:00,39.76487483978271,39.76487483978271,39.76487483978271,39.76487483978271,100.0,False,31.1,60,0.0,1.01,99,1007.0,905.0,-0.9975652240010892,0.1579988096906331,2025-10-02,3,2025,10,2,9,0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
2025-10-02 10:00:00+00:00,40.229333623250334,40.229333623250334,40.229333623250334,40.229333623250334,100.0,False,30.3,65,0.0,1.4,94,1007.4,200.0,-1.3965896703637537,0.0976590632417754,2025-10-02,3,2025,10,2,10,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2025-10-02 11:00:00+00:00,32.140499909718834,32.140499909718834,32.140499909718834,32.140499909718834,100.0,False,27.9,81,0.0,0.46,347,1008.5,130.0,0.103477484998178,-0.4482102298012081,2025-10-02,3,2025,10,2,11,0,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
2025-10-02 12:00:00+00:00,25.69533332718744,25.69533332718744,25.69533332718744,25.69533332718744,100.0,False,27.9,83,0.0,1.88,130,1008.2,125.0,-1.4401635530636785,1.208440706210694,2025-10-02,3,2025,10,2,12,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2025-10-02 13:00:00+00:00,20.808909069408077,20.808909069408077,20.808909069408077,20.808909069408077,100.0,False,27.5,84,0.0,1.95,132,1009.0,125.0,-1.4491324096809188,1.3048046823997734,2025-10-02,3,2025,10,2,13,0,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
2025-10-02 14:00:00+00:00,18.462125007311503,18.462125007311503,18.462125007311503,18.462125007311503,100.0,False,27.2,84,0.0,1.49,140,1009.8,100.0,-0.957753538432944,1.141406220247277,2025-10-02,3,2025,10,2,14,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2025-10-02 15:00:00+00:00,15.103347224659393,15.103347224659393,15.103347224659393,15.103347224659393,100.0,False,26.8,88,0.0,1.47,198,1010.2,85.0,0.4542549817311725,1.398053078953876,2025-10-02,3,2025,10,2,15,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
2025-10-02 16:00:00+00:00,16.75229167143504,16.75229167143504,16.75229167143504,16.75229167143504,100.0,False,26.3,90,0.0,1.66,205,1010.4,85.0,0.7015463144895607,1.504470926480839,2025-10-02,3,2025,10,2,16,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2025-10-02 17:00:00+00:00,17.38762499756283,17.38762499756283,17.38762499756283,17.38762499756283,100.0,False,25.9,92,0.0,1.45,176,1010.1,95.0,-0.101146886928982,1.446467872876745,2025-10-02,3,2025,10,2,17,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
2025-10-02 18:00:00+00:00,22.37452778286404,22.37452778286404,22.37452778286404,22.37452778286404,100.0,False,25.0,95,0.0,0.81,137,1009.5,110.0,-0.5524186716506237,0.5923964983115281,2025-10-02,3,2025,10,2,18,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2025-10-02 19:00:00+00:00,35.5829721238878,35.5829721238878,35.5829721238878,35.5829721238878,100.0,False,25.2,94,0.0,0.45,180,1009.4,130.0,-5.51091059616309e-17,0.45,2025-10-02,3,2025,10,2,19,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
2025-10-02 20:00:00+00:00,40.93416659037272,40.93416659037272,40.93416659037272,40.93416659037272,100.0,False,25.0,96,0.0,0.95,183,1009.3,145.0,0.0497191584307963,0.9486980580168451,2025-10-02,3,2025,10,2,20,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
2025-10-02 21:00:00+00:00,37.90175018310547,37.90175018310547,37.90175018310547,37.90175018310547,100.0,False,24.7,97,0.0,0.6,222,1009.2,85.0,0.4014783638153149,0.4458868952864365,2025-10-02,3,2025,10,2,21,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
2025-10-02 22:00:00+00:00,41.334263759189184,41.334263759189184,41.334263759189184,41.334263759189184,100.0,False,24.5,98,0.0,0.81,227,1009.9,50.0,0.5923964983115281,0.5524186716506239,2025-10-02,3,2025,10,2,22,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2025-10-02 23:00:00+00:00,43.40362517038981,43.40362517038981,43.40362517038981,43.40362517038981,100.0,False,24.5,98,0.0,0.71,262,1010.8,60.0,0.7030903288065149,0.0988129016816467,2025-10-02,3,2025,10,2,23,0,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
2025-10-03 00:00:00+00:00,47.22187519073486,47.22187519073486,47.22187519073486,47.22187519073486,100.0,False,25.5,96,0.0,1.18,306,1011.0,130.0,0.954640053362438,-0.693586597705118,2025-10-03,4,2025,10,3,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2025-10-03 01:00:00+00:00,42.42077793545193,42.42077793545193,42.42077793545193,42.42077793545193,100.0,False,27.5,85,0.0,0.94,302,1011.8,355.0,0.7971652103870405,-0.4981241083792124,2025-10-03,4,2025,10,3,1,0,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
2025-10-03 02:00:00+00:00,44.98786129421657,44.98786129421657,44.98786129421657,44.98786129421657,100.0,False,28.8,80,0.1,0.51,169,1012.0,635.0,-0.0973125876420379,0.5006298635583086,2025-10-03,4,2025,10,3,2,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2025-10-03 03:00:00+00:00,37.04862523873647,37.04862523873647,37.04862523873647,37.04862523873647,100.0,False,29.9,74,0.1,0.83,155,1011.6,875.0,-0.3507731572447806,0.7522354632404195,2025-10-03,4,2025,10,3,3,0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
2025-10-03 04:00:00+00:00,36.81459724638197,36.81459724638197,36.81459724638197,36.81459724638197,100.0,False,30.6,69,0.1,1.11,144,1011.1,905.0,-0.6524416300446454,0.8980088637561916,2025-10-03,4,2025,10,3,4,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2025-10-03 05:00:00+00:00,47.94287509918214,47.94287509918214,47.94287509918214,47.94287509918214,100.0,False,31.0,66,0.2,1.55,123,1009.7,975.0,-1.2999393803154071,0.844190504273292,2025-10-03,4,2025,10,3,5,0,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
2025-10-03 06:00:00+00:00,18.901402703921,18.901402703921,18.901402703921,18.901402703921,100.0,False,27.5,79,2.0,4.2,128,1009.6,1005.0,-3.3096451651482326,2.585778196367765,2025-10-03,4,2025,10,3,6,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2025-10-03 07:00:00+00:00,15.442958331108096,15.442958331108096,15.442958331108096,15.442958331108096,100.0,False,27.4,84,3.6,1.23,201,1008.9,885.0,0.4407925779407195,1.148303924591558,2025-10-03,4,2025,10,3,7,0,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
2025-10-03 08:00:00+00:00,27.56773607201046,27.56773607201046,27.56773607201046,27.56773607201046,100.0,False,29.0,79,0.1,0.32,231,1008.5,350.0,0.2486867076662305,0.2013825251359481,2025-10-03,4,2025,10,3,8,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2025-10-03 09:00:00+00:00,38.60945860544841,38.60945860544841,38.60945860544841,38.60945860544841,100.0,False,28.2,78,3.8,2.74,142,1008.8,500.0,-1.686912442392304,2.159149464882418,2025-10-03,4,2025,10,3,9,0,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
2025-10-03 10:00:00+00:00,33.76758329868317,33.76758329868317,33.76758329868317,33.76758329868317,100.0,False,26.3,87,2.9,1.96,255,1010.1,320.0,1.8932146195265735,0.5072853284009404,2025-10-03,4,2025,10,3,10,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2025-10-03 11:00:00+00:00,35.34931962754991,35.34931962754991,35.34931962754991,35.34931962754991,100.0,False,25.5,91,0.1,0.61,261,1010.6,95.0,0.6024898877630339,0.0954250236745409,2025-10-03,4,2025,10,3,11,0,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
2025-10-03 12:00:00+00:00,34.11416648228963,34.11416648228963,34.11416648228963,34.11416648228963,100.0,False,26.5,90,0.0,1.81,321,1010.1,55.0,1.1390699078002064,-1.4066341902371169,2025-10-03,4,2025,10,3,12,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2025-10-03 13:00:00+00:00,32.11777781380548,32.11777781380548,32.11777781380548,32.11777781380548,100.0,False,26.2,93,0.0,1.5,4,1010.9,70.0,-0.1046347106161879,-1.4963460753897362,2025-10-03,4,2025,10,3,13,0,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
2025-10-03 14:00:00+00:00,31.637458237012225,31.637458237012225,31.637458237012225,31.637458237012225,100.0,False,25.9,93,0.0,1.62,22,1011.6,85.0,-0.6068626813337775,-1.5020378443981957,2025-10-03,4,2025,10,3,14,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2025-10-03 15:00:00+00:00,35.69279143015543,35.69279143015543,35.69279143015543,35.69279143015543,100.0,False,25.5,95,0.0,0.95,18,1011.9,110.0,-0.2935661446562,-0.9035036904803958,2025-10-03,4,2025,10,3,15,0,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
2025-10-03 16:00:00+00:00,40.09384729597304,40.09384729597304,40.09384729597304,40.09384729597304,100.0,False,25.2,97,0.0,0.49,315,1012.2,115.0,0.3464823227814083,-0.3464823227814081,2025-10-03,4,2025,10,3,16,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2025-10-03 17:00:00+00:00,46.36073593563504,46.36073593563504,46.36073593563504,46.36073593563504,100.0,False,24.9,98,0.0,1.01,340,1012.0,75.0,0.3454403447589252,-0.9490895469937676,2025-10-03,4,2025,10,3,17,0,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
