datetime,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,boundary_layer_height,wind_u,wind_v
2024-11-19 00:00:00,25.7,89,0.0,1.79,324,1009.7,280.0,1.0521356016035273,-1.4481404199311558
2024-11-19 01:00:00,28.1,72,0.0,1.6,340,1010.3,360.0,0.5472322293210697,-1.5035081932574537
2024-11-19 02:00:00,30.1,60,0.0,1.52,337,1010.7,655.0,0.5939113153036963,-1.3991673772477091
2024-11-19 03:00:00,31.6,54,0.0,1.08,347,1010.6,1115.0,0.24294713869137458,-1.052319669968054
2024-11-19 04:00:00,32.8,49,0.0,1.76,70,1010.1,1245.0,-1.6538590125831987,-0.6019554522531771
2024-11-19 05:00:00,33.5,47,0.1,2.32,71,1009.0,1290.0,-2.1936030953904146,-0.7553181183406036
2024-11-19 06:00:00,33.5,47,0.2,2.46,66,1008.1,1265.0,-2.2473218258007983,-1.0005721419664686
2024-11-19 07:00:00,33.8,48,0.2,1.88,65,1007.3,1460.0,-1.7038586396289017,-0.7945223320725149
2024-11-19 08:00:00,33.5,49,0.0,1.68,73,1006.7,1460.0,-1.6065919900178995,-0.49118446393419773
2024-11-19 09:00:00,32.8,52,0.0,1.43,65,1006.5,1390.0,-1.2960201354624095,-0.6043441142892002
2024-11-19 10:00:00,32.0,55,0.0,1.57,59,1006.8,910.0,-1.3457526621023164,-0.808609777608785
2024-11-19 11:00:00,30.9,59,0.1,0.29,211,1007.6,150.0,0.1493610417239157,0.24857851720361257
2024-11-19 12:00:00,29.3,68,0.0,1.37,204,1008.4,245.0,0.5572292010138463,1.2515572769703633
2024-11-19 13:00:00,26.6,77,0.2,0.78,105,1009.5,95.0,-0.7534221445054733,0.20187885517996626
2024-11-19 14:00:00,26.6,79,0.1,1.1,309,1010.0,85.0,0.854860557602668,-0.6922524301548213
2024-11-19 15:00:00,26.8,79,0.0,0.89,164,1009.9,55.0,-0.2453172466771293,0.8555229093851038
2024-11-19 16:00:00,26.4,82,0.0,1.0,307,1009.9,75.0,0.798635510047293,-0.6018150231520479
2024-11-19 17:00:00,26.0,85,0.0,0.89,344,1009.5,60.0,0.24531724667712906,-0.8555229093851038
2024-11-19 18:00:00,25.5,89,0.0,0.71,8,1008.9,60.0,-0.09881290168164646,-0.7030903288065149
2024-11-19 19:00:00,25.2,91,0.0,1.0,357,1008.5,65.0,0.05233595624294437,-0.9986295347545738
2024-11-19 20:00:00,25.0,93,0.0,1.14,23,1007.9,70.0,-0.44543348647777203,-1.049375532935782
2024-11-19 21:00:00,24.7,93,0.0,1.25,2,1007.5,80.0,-0.04362437087812621,-1.2492385337738696
2024-11-19 22:00:00,24.5,94,0.0,1.6,340,1007.6,110.0,0.5472322293210697,-1.5035081932574537
2024-11-19 23:00:00,24.2,95,0.0,1.64,340,1008.1,130.0,0.5609130350540965,-1.5410958980888898
2024-11-20 00:00:00,25.2,89,0.0,1.3,356,1008.9,200.0,0.09068341586736332,-1.2968332653377714
2024-11-20 01:00:00,28.0,76,0.0,0.78,15,1010.3,300.0,-0.20187885517996618,-0.7534221445054733
2024-11-20 02:00:00,30.2,65,0.0,0.54,22,1010.6,570.0,-0.2022875604445925,-0.5006792814660652
2024-11-20 03:00:00,32.2,55,0.0,0.61,55,1010.2,1020.0,-0.499682747016285,-0.3498816261741381
2024-11-20 04:00:00,33.5,48,0.0,1.02,79,1009.4,1355.0,-1.0012597271166173,-0.19462517528407583
2024-11-20 05:00:00,34.5,45,0.0,1.33,70,1008.5,1550.0,-1.2497911856452582,-0.4548867906231396
2024-11-20 06:00:00,35.2,43,0.0,1.37,66,1007.3,1690.0,-1.2515572769703633,-0.5572292010138463
2024-11-20 07:00:00,34.7,43,0.0,1.54,65,1006.4,1655.0,-1.395713992036441,-0.6508321230806772
2024-11-20 08:00:00,33.5,46,0.2,0.58,59,1006.1,1265.0,-0.49715703440722514,-0.2987220834478314
2024-11-20 09:00:00,30.2,62,0.7,3.6,115,1006.7,405.0,-3.2627080333319403,1.5214257422665176
2024-11-20 10:00:00,28.9,69,0.2,2.72,73,1007.6,355.0,-2.6011489362194564,-0.7952510368458441
2024-11-20 11:00:00,27.6,76,0.1,2.81,85,1008.2,405.0,-2.799307101637805,-0.24490763712091937
2024-11-20 12:00:00,27.0,81,0.0,1.55,33,1008.8,220.0,-0.844190504273292,-1.2999393803154073
2024-11-20 13:00:00,25.5,90,0.2,1.49,310,1009.1,115.0,1.1414062202472774,-0.9577535384329435
2024-11-20 14:00:00,25.4,91,0.0,1.56,310,1009.7,130.0,1.195029331265606,-1.0027486711110012
2024-11-20 15:00:00,25.2,94,0.0,1.23,302,1009.7,145.0,1.043099158272404,-0.6518006950068418
2024-11-20 16:00:00,25.0,95,0.0,1.21,322,1009.9,170.0,0.7449503851440463,-0.9534930118641336
2024-11-20 17:00:00,25.0,94,0.0,1.5,334,1009.2,170.0,0.6575567201836167,-1.3481910694487502
2024-11-20 18:00:00,24.9,94,0.0,1.71,328,1008.2,170.0,0.9061619418387805,-1.4501622444274882
2024-11-20 19:00:00,24.8,94,0.0,1.32,351,1007.5,155.0,0.20649349385310506,-1.3037486095855817
2024-11-20 20:00:00,24.5,94,0.0,1.15,342,1006.7,135.0,0.3553695435311898,-1.0937149937394264
2024-11-20 21:00:00,24.4,95,0.0,1.04,343,1006.5,125.0,0.3040665729116467,-0.9945569462015568
2024-11-20 22:00:00,24.1,96,0.0,0.95,360,1007.0,105.0,2.326828918379971e-16,-0.95
2024-11-20 23:00:00,24.0,97,0.0,1.1,360,1007.8,100.0,2.6942229581241775e-16,-1.1
2024-11-21 00:00:00,25.0,91,0.0,1.2,5,1008.5,205.0,-0.1045868912971898,-1.1954336377100947
2024-11-21 01:00:00,27.4,81,0.0,1.12,10,1009.2,335.0,-0.194485958986962,-1.1029846833736732
2024-11-21 02:00:00,29.0,74,0.0,0.9,19,1009.7,405.0,-0.29301133901144105,-0.8509667180393852
2024-11-21 03:00:00,30.5,67,0.0,0.64,39,1009.6,810.0,-0.40276505027189596,-0.4973734153324614
2024-11-21 04:00:00,31.7,60,0.0,1.27,79,1009.1,1070.0,-1.2466665229785332,-0.24232742412821204
2024-11-21 05:00:00,32.3,58,0.0,1.07,62,1008.0,1205.0,-0.9447539243590518,-0.5023345721809033
2024-11-21 06:00:00,32.8,57,0.0,0.89,63,1007.0,1285.0,-0.7929958065276473,-0.40405154476819666
2024-11-21 07:00:00,33.0,57,0.0,0.76,58,1005.9,1500.0,-0.6445165530788838,-0.4027386408172357
2024-11-21 08:00:00,32.0,59,0.0,2.41,43,1005.4,575.0,-1.6436160477506214,-1.7625624209022008
2024-11-21 09:00:00,29.5,70,1.0,1.94,145,1006.1,245.0,-1.1127382865210291,1.5891549659206443
2024-11-21 10:00:00,28.0,78,0.1,1.41,67,1006.7,430.0,-1.2979118433679409,-0.5509308911698759
2024-11-21 11:00:00,27.4,82,0.0,1.22,55,1007.1,260.0,-0.99936549403257,-0.6997632523482762
2024-11-21 12:00:00,26.9,85,0.0,0.45,333,1007.8,85.0,0.20429572488279615,-0.4009529358847655
2024-11-21 13:00:00,27.8,87,0.0,1.2,73,1008.7,190.0,-1.1475657071556424,-0.3508460456672841
2024-11-21 14:00:00,27.5,89,0.1,0.72,12,1008.8,110.0,-0.14969641738878672,-0.7042662725283401
2024-11-21 15:00:00,26.9,92,0.6,0.11,333,1009.2,15.0,0.04993895497135017,-0.09801071766072046
2024-11-21 16:00:00,25.5,97,4.1,1.68,210,1009.1,105.0,0.8400000000000002,1.4549226783578568
2024-11-21 17:00:00,25.5,97,0.1,1.05,273,1008.3,65.0,1.0485610114923025,-0.054952754055091146
2024-11-21 18:00:00,25.2,99,0.0,1.15,288,1007.6,90.0,1.0937149937394266,-0.35536954353118927
2024-11-21 19:00:00,25.0,98,0.0,0.96,309,1007.1,80.0,0.746060122998692,-0.604147575407844
2024-11-21 20:00:00,24.8,97,0.0,0.92,319,1007.1,90.0,0.6035743066712668,-0.6943328138049502
2024-11-21 21:00:00,24.5,97,0.0,0.89,344,1007.3,95.0,0.24531724667712906,-0.8555229093851038
2024-11-21 22:00:00,24.1,98,0.0,0.75,356,1007.6,75.0,0.05231735530809423,-0.7481730376948681
2024-11-21 23:00:00,24.0,98,0.0,0.76,349,1008.3,70.0,0.14501483648617394,-0.7460366594202247
2024-11-22 00:00:00,25.0,93,0.0,1.0,3,1009.1,130.0,-0.052335956242943835,-0.9986295347545738
2024-11-22 01:00:00,28.0,85,0.0,0.49,45,1009.6,315.0,-0.3464823227814083,-0.3464823227814083
2024-11-22 02:00:00,29.7,73,0.0,0.3,9,1010.3,585.0,-0.046930339512069257,-0.2963065021785413
2024-11-22 03:00:00,31.0,64,0.0,0.81,30,1009.8,980.0,-0.40499999999999997,-0.7014805770653953
2024-11-22 04:00:00,32.2,58,0.0,1.29,54,1009.2,1185.0,-1.0436319227436823,-0.7582429754572904
2024-11-22 05:00:00,32.8,55,0.0,1.17,50,1008.1,1280.0,-0.8962719984492042,-0.7520615033332511
2024-11-22 06:00:00,33.2,51,0.0,1.94,55,1007.3,1355.0,-1.589154965920644,-1.1127382865210294
2024-11-22 07:00:00,33.3,52,0.0,1.54,54,1006.3,1400.0,-1.2458861713374192,-0.9051892885304087
2024-11-22 08:00:00,33.2,52,0.0,1.38,49,1005.9,1395.0,-1.0414992207074254,-0.9053614600069
2024-11-22 09:00:00,32.6,53,0.0,1.2,95,1005.9,1370.0,-1.1954336377100947,0.10458689129718989
2024-11-22 10:00:00,30.1,62,0.0,1.36,118,1006.9,470.0,-1.2008087262881406,0.6384813253888116
2024-11-22 11:00:00,27.8,72,0.4,2.48,132,1007.5,160.0,-1.8429991671839376,1.6594439037699684
2024-11-22 12:00:00,27.9,74,0.0,0.99,240,1008.1,60.0,0.8573651497465941,0.49500000000000044
2024-11-22 13:00:00,27.5,82,0.0,1.74,243,1009.5,80.0,1.5503513520877599,0.7899434695468116
2024-11-22 14:00:00,26.9,86,0.0,1.38,283,1009.8,65.0,1.3446306894036246,-0.3104324549945336
2024-11-22 15:00:00,26.1,89,0.0,0.9,267,1009.6,50.0,0.8987665812791165,0.04710236061864988
2024-11-22 16:00:00,25.6,92,0.0,1.27,279,1009.5,50.0,1.2543641925558249,-0.19867177060109295
2024-11-22 17:00:00,25.0,93,0.0,1.84,299,1009.2,65.0,1.609300261136488,-0.8920497012532607
2024-11-22 18:00:00,24.5,93,0.0,2.06,311,1008.8,100.0,1.5547017352589108,-1.3514815997204446
2024-11-22 19:00:00,24.2,95,0.0,1.86,336,1008.3,125.0,0.7565301561209883,-1.699194551215238
2024-11-22 20:00:00,24.2,96,0.0,1.61,324,1007.8,130.0,0.9463342561908822,-1.3025173609436653
2024-11-22 21:00:00,24.1,96,0.0,1.51,304,1007.9,105.0,1.2518467345581128,-0.844381284240828
2024-11-22 22:00:00,23.9,96,0.0,1.4,305,1008.5,100.0,1.1468128620045885,-0.8030070108914644
2024-11-22 23:00:00,23.6,98,0.0,1.03,309,1009.2,75.0,0.8004603403006799,-0.6482000027813326
2024-11-23 00:00:00,24.7,93,0.0,0.76,328,1009.6,130.0,0.4027386408172358,-0.6445165530788837
2024-11-23 01:00:00,27.3,77,0.0,0.99,30,1010.2,260.0,-0.49499999999999994,-0.8573651497465943
2024-11-23 02:00:00,29.1,70,0.0,0.78,40,1010.8,380.0,-0.5013743355555006,-0.5975146656328029
2024-11-23 03:00:00,31.0,61,0.0,0.9,93,1010.6,1105.0,-0.8987665812791165,0.04710236061864946
2024-11-23 04:00:00,32.2,55,0.0,1.46,96,1009.8,1325.0,-1.452001967237679,0.1526115563707742
2024-11-23 05:00:00,32.8,54,0.0,1.3,92,1008.7,1420.0,-1.2992080751248245,0.04536934571325124
2024-11-23 06:00:00,33.6,53,0.0,1.66,83,1007.8,1650.0,-1.6476266117245943,-0.2023031100525448
2024-11-23 07:00:00,33.8,51,0.0,2.4,78,1006.6,1770.0,-2.3475542417611335,-0.4989880579626227
2024-11-23 08:00:00,32.0,57,0.1,2.77,51,1006.1,720.0,-2.1526943132358096,-1.7432174832080498
2024-11-23 09:00:00,31.7,57,0.2,1.83,79,1006.4,785.0,-1.7963777457092251,-0.3491804615390772
2024-11-23 10:00:00,30.1,67,0.0,1.42,122,1007.1,310.0,-1.204228296542125,0.7524853552111508
2024-11-23 11:00:00,29.1,75,0.0,1.3,152,1007.7,145.0,-0.610313031621658,1.147831870716605
2024-11-23 12:00:00,29.0,79,0.0,1.03,119,1008.6,120.0,-0.9008582983535778,0.4993539088537271
2024-11-23 13:00:00,27.6,87,0.0,0.11,297,1009.3,20.0,0.09801071766072048,-0.04993895497135013
2024-11-23 14:00:00,27.5,91,0.0,0.65,238,1009.8,35.0,0.5512312625016769,0.3444475217515833
2024-11-23 15:00:00,27.3,91,0.0,1.07,217,1009.8,60.0,0.6439420747726918,0.8545399957506034
2024-11-23 16:00:00,27.1,93,0.0,0.39,220,1009.5,35.0,0.2506871677777503,0.29875733281640143
2024-11-23 17:00:00,26.6,94,0.0,1.38,319,1009.3,60.0,0.9053614600069001,-1.0414992207074252
2024-11-23 18:00:00,26.2,94,0.0,1.43,299,1008.8,75.0,1.2507061812093356,-0.6932777569522622
2024-11-23 19:00:00,25.8,95,0.0,1.6,302,1008.0,85.0,1.3568769538502818,-0.8478708227731275
2024-11-23 20:00:00,25.4,96,0.0,1.72,296,1007.4,140.0,1.5459257596345672,-0.7539983724772131
2024-11-23 21:00:00,25.1,98,0.0,1.57,292,1007.9,150.0,1.4556786516698563,-0.5881323516629818
2024-11-23 22:00:00,25.0,97,0.0,1.64,290,1008.4,155.0,1.5410958980888896,-0.5609130350540971
2024-11-23 23:00:00,24.8,97,0.0,1.48,294,1009.0,145.0,1.3520472773110497,-0.6019702317521837
2024-11-24 00:00:00,25.5,92,0.0,1.57,333,1009.7,200.0,0.7127650845910888,-1.3988802429757374
2024-11-24 01:00:00,27.9,84,0.0,0.67,42,1010.4,335.0,-0.44831750626043504,-0.4979070330698542
2024-11-24 02:00:00,29.8,72,0.1,0.6,48,1011.0,635.0,-0.44588689528643655,-0.40147836381531493
2024-11-24 03:00:00,30.9,66,0.1,0.96,51,1010.7,1025.0,-0.7460601229986921,-0.604147575407844
2024-11-24 04:00:00,32.0,62,0.1,1.35,51,1009.8,1180.0,-1.0491470479669107,-0.8495825279172807
2024-11-24 05:00:00,32.7,58,0.0,1.67,51,1008.7,1425.0,-1.2978337556331414,-1.0509650530532286
2024-11-24 06:00:00,33.2,57,0.0,2.17,61,1007.6,1470.0,-1.8979247644924886,-1.0520368759345515
2024-11-24 07:00:00,32.0,58,0.0,3.36,65,1006.7,600.0,-3.0451941644431435,-1.41999735944875
2024-11-24 08:00:00,29.8,67,0.5,2.26,167,1006.9,495.0,-0.5083893828171353,2.202076346414631
2024-11-24 09:00:00,27.2,79,2.7,2.51,121,1007.5,245.0,-2.1514899247623016,1.2927455680242361
2024-11-24 10:00:00,27.2,81,0.1,0.76,32,1008.4,165.0,-0.4027386408172357,-0.6445165530788838
2024-11-24 11:00:00,27.1,82,0.1,0.5,360,1009.2,25.0,1.2246467991473532e-16,-0.5
2024-11-24 12:00:00,26.8,85,0.0,0.2,270,1009.6,10.0,0.2,3.6739403974420595e-17
2024-11-24 13:00:00,28.4,80,0.0,0.76,191,1009.7,200.0,0.145014836486174,0.7460366594202247
2024-11-24 14:00:00,28.2,82,0.0,1.15,108,1009.7,245.0,-1.0937149937394266,0.35536954353118944
2024-11-24 15:00:00,26.6,86,0.1,3.83,329,1010.1,295.0,1.9725958269055088,-3.2829507616890896
2024-11-24 16:00:00,25.6,85,0.0,1.37,303,1009.8,120.0,1.1489786780852314,-0.7461554779705866
2024-11-24 17:00:00,25.4,87,0.0,1.21,330,1009.6,85.0,0.6050000000000005,-1.0478907385791705
2024-11-24 18:00:00,25.0,91,0.0,1.11,342,1008.8,65.0,0.34300886375619194,-1.0556727330876206
2024-11-24 19:00:00,24.8,93,0.0,1.24,313,1008.3,75.0,0.9068785900077713,-0.8456779664774983
2024-11-24 20:00:00,24.5,96,0.0,1.88,331,1008.0,125.0,0.9114420860631133,-1.6442850494220642
2024-11-24 21:00:00,24.2,96,0.0,1.73,327,1008.3,140.0,0.9422255305759967,-1.4509000825455836
2024-11-24 22:00:00,24.2,96,0.0,1.55,327,1008.6,150.0,0.8441905042732918,-1.2999393803154073
2024-11-24 23:00:00,24.0,96,0.0,1.07,323,1009.3,105.0,0.6439420747726917,-0.8545399957506034
2024-11-25 00:00:00,25.1,92,0.0,1.32,335,1009.7,180.0,0.557856105497723,-1.1963262788883782
2024-11-25 01:00:00,27.6,83,0.0,0.95,357,1010.5,295.0,0.04971915843079715,-0.9486980580168451
2024-11-25 02:00:00,29.6,72,0.0,1.01,351,1010.5,510.0,0.1579988096906334,-0.997565224001089
2024-11-25 03:00:00,31.5,60,0.0,1.24,47,1010.0,1125.0,-0.9068785900077714,-0.8456779664774982
2024-11-25 04:00:00,32.8,52,0.0,2.49,68,1009.2,1325.0,-2.308687797871301,-0.9327704176056208
2024-11-25 05:00:00,33.3,49,0.0,2.97,70,1008.1,1380.0,-2.7908870837341477,-1.0157998256772365
2024-11-25 06:00:00,33.9,47,0.1,2.96,71,1006.8,1525.0,-2.7987349837739774,-0.963681737193184
2024-11-25 07:00:00,34.2,46,0.0,2.94,72,1006.0,1530.0,-2.7961061579077513,-0.9085099634623455
2024-11-25 08:00:00,34.0,46,0.0,3.0,79,1005.9,1510.0,-2.944881550342992,-0.5724269861296347
2024-11-25 09:00:00,33.2,49,0.0,2.85,72,1006.2,1435.0,-2.7105110714411875,-0.8806984339686003
2024-11-25 10:00:00,32.5,52,0.0,2.03,52,1007.1,1200.0,-1.5996618298216456,-1.2497927949110863
2024-11-25 11:00:00,31.1,58,0.0,0.87,193,1008.0,50.0,0.19570741727916252,0.8477019563631547
2024-11-25 12:00:00,29.5,68,0.0,2.15,158,1008.6,275.0,-0.8054041758442113,1.9934452873185926
2024-11-25 13:00:00,29.1,72,0.0,2.15,121,1009.4,320.0,-1.8429096965095415,1.1073318610566165
2024-11-25 14:00:00,28.6,75,0.0,2.0,122,1009.7,245.0,-1.6960961923128521,1.0598385284664096
2024-11-25 15:00:00,28.3,76,0.0,1.64,110,1009.8,140.0,-1.5410958980888898,0.5609130350540966
2024-11-25 16:00:00,28.0,77,0.0,1.35,105,1009.4,105.0,-1.3039998654902423,0.34940571088840316
2024-11-25 17:00:00,27.6,78,0.0,1.31,97,1009.1,150.0,-1.300235458650132,0.15964883986074305
2024-11-25 18:00:00,27.2,80,0.0,1.76,97,1008.5,195.0,-1.7468812268887268,0.21449004439305935
2024-11-25 19:00:00,26.6,82,0.0,1.64,38,1007.7,150.0,-1.0096848195340795,-1.2923376359150238
2024-11-25 20:00:00,25.9,87,0.0,1.8,358,1007.3,135.0,0.06281909406450148,-1.7989034886343724
2024-11-25 21:00:00,25.4,91,0.0,1.5,345,1007.2,125.0,0.388228567653781,-1.4488887394336025
2024-11-25 22:00:00,25.0,90,0.0,1.3,356,1007.5,120.0,0.09068341586736332,-1.2968332653377714
2024-11-25 23:00:00,24.8,87,0.0,1.71,5,1008.0,125.0,-0.14903632009849546,-1.703492933736885
2024-11-26 00:00:00,25.6,78,0.0,1.54,13,1008.7,170.0,-0.3464246236895521,-1.5005298997692622
2024-11-26 01:00:00,27.7,74,0.0,0.98,66,1010.0,285.0,-0.8952745484897489,-0.3986019102142842
2024-11-26 02:00:00,29.6,67,0.0,0.93,54,1009.9,390.0,-0.7523858047687012,-0.5466402846320001
2024-11-26 03:00:00,31.5,56,0.0,1.05,93,1009.5,1145.0,-1.0485610114923025,0.054952754055091035
2024-11-26 04:00:00,32.8,50,0.0,1.19,75,1008.9,1275.0,-1.1494517332839913,-0.3079946636719997
2024-11-26 05:00:00,33.8,48,0.0,1.61,64,1007.7,1405.0,-1.447058414541659,-0.7057775463304148
2024-11-26 06:00:00,34.5,45,0.0,1.63,67,1006.3,1465.0,-1.5004229111274776,-0.6368917394375161
2024-11-26 07:00:00,34.8,43,0.0,1.91,57,1005.3,1545.0,-1.6018607847757598,-1.0402605568787018
2024-11-26 08:00:00,34.4,43,0.0,2.48,47,1004.9,1535.0,-1.8137571800155428,-1.6913559329549963
2024-11-26 09:00:00,33.6,47,0.0,2.25,32,1005.2,1395.0,-1.192318344524711,-1.9081082163519585
2024-11-26 10:00:00,32.8,51,0.0,2.02,9,1005.6,1095.0,-0.31599761938126636,-1.9951304480021783
2024-11-26 11:00:00,32.0,55,0.0,2.19,349,1006.3,275.0,0.4178716998746328,-2.1497635317503843
2024-11-26 12:00:00,31.2,61,0.0,1.23,291,1007.2,80.0,1.148303924591558,-0.44079257794071947
2024-11-26 13:00:00,29.9,67,0.0,0.7,291,1008.2,50.0,0.6535062985480412,-0.2508575646817103
2024-11-26 14:00:00,29.0,71,0.0,1.19,208,1008.9,60.0,0.5586711597152101,1.050707635502123
2024-11-26 15:00:00,28.4,76,0.0,1.63,203,1009.3,100.0,0.6368917394375159,1.5004229111274776
2024-11-26 16:00:00,27.9,80,0.0,1.03,231,1009.4,60.0,0.8004603403006797,0.6482000027813329
2024-11-26 17:00:00,27.1,83,0.0,1.29,283,1009.1,50.0,1.2569373835729536,-0.29018686010358574
2024-11-26 18:00:00,26.2,87,0.0,1.99,309,1008.5,110.0,1.5465204632993719,-1.2523475781891766
2024-11-26 19:00:00,25.6,84,0.0,1.96,345,1007.9,160.0,0.5072853284009405,-1.8932146195265738
2024-11-26 20:00:00,25.1,80,0.0,2.15,359,1007.4,180.0,0.03752267384015965,-2.1496725445862412
2024-11-26 21:00:00,24.6,79,0.0,2.25,3,1007.4,175.0,-0.11775590154662363,-2.246916453197791
2024-11-26 22:00:00,24.3,80,0.0,2.02,7,1007.5,170.0,-0.24617607367839792,-2.0049432263154703
2024-11-26 23:00:00,24.1,81,0.0,1.93,17,1008.1,150.0,-0.564277390114882,-1.8456681790086584
2024-11-27 00:00:00,25.3,75,0.0,1.87,16,1008.8,200.0,-0.5154418553777884,-1.7975593714046565
2024-11-27 01:00:00,27.8,67,0.0,1.42,39,1009.8,325.0,-0.8936349552907691,-1.1035472652688987
2024-11-27 02:00:00,29.9,58,0.0,1.12,58,1010.1,485.0,-0.9498138676951973,-0.5935095759411896
2024-11-27 03:00:00,31.8,51,0.0,0.68,73,1009.6,840.0,-0.6502872340548641,-0.19881275921146102
2024-11-27 04:00:00,33.3,45,0.0,0.4,90,1009.2,1515.0,-0.4,-2.4492935982947065e-17
2024-11-27 05:00:00,33.7,46,0.1,3.09,76,1008.4,1615.0,-2.998213794192829,-0.7475386574029731
2024-11-27 06:00:00,34.5,43,0.0,2.4,54,1007.1,1775.0,-1.9416407864998737,-1.4106846055019355
2024-11-27 07:00:00,34.0,45,0.0,1.24,47,1006.1,1645.0,-0.9068785900077714,-0.8456779664774982
2024-11-27 08:00:00,33.5,46,0.0,1.64,20,1005.6,1530.0,-0.5609130350540966,-1.5410958980888898
2024-11-27 09:00:00,32.8,50,0.1,2.62,7,1005.9,1035.0,-0.3192976797214864,-2.600470917300264
2024-11-27 10:00:00,31.8,54,0.1,0.85,320,1006.4,875.0,0.5463694682335586,-0.6511377766511312
2024-11-27 11:00:00,30.9,58,0.0,0.49,225,1007.2,55.0,0.3464823227814082,0.34648232278140834
2024-11-27 12:00:00,30.1,62,0.1,0.5,360,1008.0,110.0,1.2246467991473532e-16,-0.5
2024-11-27 13:00:00,28.1,72,0.5,0.8,184,1008.9,145.0,0.05580517899530022,0.7980512402078594
2024-11-27 14:00:00,27.9,72,0.0,0.64,225,1009.5,25.0,0.45254833995939037,0.45254833995939053
2024-11-27 15:00:00,27.6,74,0.0,0.74,250,1009.6,35.0,0.6953725393815722,0.2530949060609947
2024-11-27 16:00:00,27.2,78,0.0,0.87,283,1009.6,50.0,0.8477019563631547,-0.1957074172791625
2024-11-27 17:00:00,26.8,83,0.0,1.21,353,1009.3,95.0,0.14746190552022814,-1.2009808434859996
2024-11-27 18:00:00,26.4,84,0.0,1.87,8,1008.9,215.0,-0.2602536987953224,-1.8518012885467368
2024-11-27 19:00:00,26.0,79,0.0,2.47,14,1008.2,235.0,-0.5975470821311794,-2.3966304439017114
2024-11-27 20:00:00,25.5,76,0.0,2.85,18,1007.7,270.0,-0.8806984339686001,-2.7105110714411875
2024-11-27 21:00:00,25.3,77,0.0,2.77,20,1007.6,315.0,-0.9473957970121023,-2.6029485595769666
2024-11-27 22:00:00,25.4,76,0.0,2.68,27,1007.9,360.0,-1.2166945393019855,-2.387897484824826
2024-11-27 23:00:00,25.3,76,0.0,2.34,34,1008.7,405.0,-1.3085113941215476,-1.9399479197787974
2024-11-28 00:00:00,26.1,72,0.0,1.98,34,1009.7,470.0,-1.1072019488720788,-1.6414943936589825
2024-11-28 01:00:00,27.5,68,0.0,1.8,358,1011.1,515.0,0.06281909406450148,-1.7989034886343724
2024-11-28 02:00:00,29.4,60,0.0,2.89,9,1011.6,660.0,-0.45209560396626725,-2.8544193043199484
2024-11-28 03:00:00,31.4,54,0.0,2.95,26,1011.2,1165.0,-1.2931948830277784,-2.651442436582543
2024-11-28 04:00:00,32.8,47,0.0,3.2,34,1010.5,1345.0,-1.7894172911063901,-2.652920232176134
2024-11-28 05:00:00,32.9,47,0.2,3.73,26,1009.5,1360.0,-1.6351243775232587,-3.352501792695893
2024-11-28 06:00:00,33.2,46,0.3,4.03,25,1008.1,1375.0,-1.7031515948150189,-3.6524203817576995
2024-11-28 07:00:00,33.7,45,0.2,4.41,23,1007.2,1650.0,-1.7231242766376973,-4.059426403725262
2024-11-28 08:00:00,33.2,44,0.0,4.59,28,1006.9,1675.0,-2.1548744731872387,-4.052729451222475
2024-11-28 09:00:00,32.5,46,0.0,4.39,30,1007.0,1600.0,-2.1949999999999994,-3.8018515226136858
2024-11-28 10:00:00,31.4,47,0.0,4.29,26,1007.6,1380.0,-1.880612219725142,-3.8558264586234268
2024-11-28 11:00:00,30.4,52,0.0,3.45,19,1008.7,1050.0,-1.1232101328771906,-3.2620390858176433
2024-11-28 12:00:00,29.5,52,0.0,3.72,15,1009.5,865.0,-0.9628068477813772,-3.593244073795334
2024-11-28 13:00:00,29.0,52,0.0,3.32,23,1011.0,795.0,-1.2972273465843889,-3.056076113462102
2024-11-28 14:00:00,28.0,54,0.0,3.85,30,1011.3,780.0,-1.9249999999999998,-3.3341978045700893
2024-11-28 15:00:00,25.6,66,0.0,4.28,23,1011.7,530.0,-1.672329229934092,-3.939760772776445
2024-11-28 16:00:00,25.0,71,0.0,3.86,10,1011.2,510.0,-0.6702819657943511,-3.801357926627123
2024-11-28 17:00:00,25.0,69,0.0,3.77,15,1010.8,590.0,-0.9757478000365032,-3.6415403651097877
2024-11-28 18:00:00,24.8,68,0.0,3.94,20,1010.0,605.0,-1.3475593647031348,-3.702388925896479
2024-11-28 19:00:00,24.8,64,0.0,4.25,20,1009.5,600.0,-1.453585609134092,-3.993693638340111
2024-11-28 20:00:00,24.5,66,0.0,4.36,18,1009.0,530.0,-1.3473140954747707,-4.14660641104687
2024-11-28 21:00:00,24.2,67,0.0,3.87,14,1008.8,490.0,-0.9362377359707141,-3.7550444606881066
2024-11-28 22:00:00,24.1,67,0.0,3.55,14,1009.2,460.0,-0.8588227293788204,-3.4445498282797873
2024-11-28 23:00:00,24.0,67,0.0,3.48,16,1009.6,430.0,-0.9592179982431571,-3.34519070186535
2024-11-29 00:00:00,24.6,65,0.0,3.09,27,1010.4,435.0,-1.4028306441951994,-2.7532101597420566
2024-11-29 01:00:00,26.4,62,0.0,2.2,360,1011.6,475.0,5.388445916248355e-16,-2.2
